340,851.38
341,855.99
342,846.84
343,831.04
344,819.54
345,820.32
346,809.92
347,806.87
348,806.63
349,803.9
350,820.4
351,828.46
352,824.62
353,820.64
354,821.5
355,843.94
356,855.55
357,862.32
358,852.32
359,853.01
360,859.39
361,863.08
362,871.0
363,863.47
364,854.63
365,855.47
366,872.16
367,856.09
368,846.4
369,840.18
370,841.48
371,823.11
372,834.79
373,861.78
374,876.85
375,880.23
376,880.69
377,855.32
378,850.86
379,848.02
380,851.01
381,837.56
382,814.81
383,818.73
384,828.11
385,829.57
386,829.49
387,811.12
388,815.65
389,800.43
390,810.73
391,834.18
392,851.14
393,838.05
394,814.12
395,788.31
396,803.21
397,806.52
398,822.25
399,835.11
400,839.78
401,817.73
402,824.95
403,854.0
404,854.98
405,844.9
406,862.66
407,891.33
408,874.55
409,869.88
410,891.03
411,897.65
412,908.41
413,932.65
414,920.08
415,913.08
416,919.4
417,935.28
418,948.83
419,956.58
420,968.54
421,984.8
422,987.06
423,974.49
424,971.85
425,966.51
426,960.57
427,963.73
428,959.74
429,962.52
430,967.41
431,967.04
432,978.63
433,976.07
434,960.57
435,974.19
436,977.65
437,971.25
438,955.9
439,964.55
440,956.8
441,948.83
442,947.1
443,953.27
444,949.5
445,940.55
446,936.71
447,927.9
448,920.53
449,910.37
450,891.26
451,892.99
452,886.36
453,880.57
454,881.32
455,885.76
456,891.33
457,898.63
458,901.04
459,899.08
460,895.39
461,887.57
462,882.53
463,883.43
464,872.07
465,870.71
466,863.49
467,864.46
468,851.9
469,857.84
470,867.4
471,871.84
472,872.74
473,874.17
474,870.71
475,883.2
476,892.38
477,901.49
478,902.02
479,911.95
480,912.78
481,908.87
482,910.14
483,912.18
484,926.4
485,933.77
486,936.71
487,934.53
488,933.02
489,918.72
490,913.15
491,910.9
492,906.68
493,905.4
494,898.03
495,897.58
496,885.99
497,901.94
498,908.19
499,888.32
500,877.26
501,870.11
502,874.32
503,874.17
504,880.57
505,891.71
506,894.64
507,884.63
508,879.44
509,869.13
510,879.82
511,873.65
512,884.71
513,881.55
514,875.08
515,888.55
516,902.92
517,915.49
518,927.0
519,915.11
520,920.0
521,909.62
522,898.18
523,900.81
524,885.91
525,893.96
526,901.41
527,908.87
528,925.57
529,930.84
530,924.44
531,895.02
532,892.46
533,886.51
534,895.17
535,911.72
536,917.14
537,917.44
538,909.69
539,927.98
540,939.34
541,949.05
542,956.58
543,950.71
544,953.87
545,945.67
546,932.34
547,921.21
548,921.43
549,922.19
550,937.76
551,930.54
552,940.77
553,955.37
554,963.2
555,958.31
556,953.42
557,956.73
558,959.36
559,964.03
560,967.41
561,960.49
562,947.55
563,931.07
564,923.46
565,925.05
566,927.75
567,936.18
568,951.01
569,959.14
570,948.0
571,944.91
572,927.9
573,922.71
574,925.2
575,938.37
576,949.43
577,952.06
578,963.05
579,969.82
580,978.85
581,976.07
582,969.75
583,972.23
584,976.44
585,979.98
586,979.0
587,966.89
588,961.32
589,949.65
590,955.07
591,947.92
592,953.79
593,959.89
594,971.78
595,974.34
596,983.59
597,979.23
598,973.13
599,979.91
600,996.76
601,991.57
602,979.46
603,967.19
604,968.32
605,979.91
606,978.4
607,980.81
608,985.78
609,999.02
610,992.93
611,996.46
612,1003.54
613,1004.59
614,1018.66
615,1018.81
616,1026.19
617,1029.12
618,1029.12
619,1024.31
620,1025.59
621,1039.36
622,1051.7
623,1046.06
624,1047.11
625,1047.86
626,1047.49
627,1039.81
628,1043.8
629,1031.68
630,1020.02
631,1007.68
632,1006.7
633,1004.21
634,1000.0
635,1004.82
636,1009.18
637,1013.25
638,1027.24
639,1025.06
640,1030.48
641,1033.19
642,1036.27
643,1033.19
644,1033.26
645,1027.54
646,1022.95
647,1027.02
648,1023.93
649,1018.21
650,1018.81
651,1019.34
652,1017.76
653,1025.21
654,1020.54
655,1013.25
656,1005.04
657,1005.57
658,1003.69
659,998.42
660,1003.16
661,997.07
662,995.26
663,988.26
664,983.74
665,984.8
666,984.12
667,973.06
668,968.54
669,955.52
670,946.42
671,946.42
672,950.56
673,951.38
674,952.51
675,951.31
676,942.81
677,932.12
678,932.34
679,926.48
680,921.66
681,930.46
682,937.46
683,946.42
684,951.84
685,948.75
686,945.36
687,941.3
688,951.31
689,954.47
690,953.27
691,953.27
692,955.15
693,947.25
694,936.56
695,935.73
696,943.03
697,939.49
698,940.25
699,943.18
700,945.36
701,947.32
702,947.55
703,949.88
704,946.04
705,955.0
706,961.24
707,962.45
708,963.43
709,969.37
710,970.05
711,963.73
712,957.86
713,954.7
714,956.95
715,959.36
716,958.38
717,970.35
718,973.51
719,967.19
720,965.83
721,961.39
722,964.25
723,969.97
724,973.51
725,964.18
726,952.89
727,951.16
728,952.44
729,953.12
730,951.76
731,947.7
732,941.15
733,930.46
734,924.74
735,926.7
736,926.85
737,932.57
738,934.45
739,935.36
740,920.45
741,910.45
742,916.69
743,911.72
744,914.96
745,922.26
746,916.99
747,923.69
748,925.87
749,932.27
750,938.06
751,942.13
752,933.47
753,928.66
